식사군,음식분류,음식코드,음식명,재료코드,재료명,재료량(g),에너지(kcal),탄수화물(g),지질(g),식물성 지질(g),동물성 지질(g),단백질(g),식물성 단백질(g),동물성 단백질(g),총 식이섬유(g),수용성 식이섬유(g),불용성 식이섬유(g),총당류(g),자당(g),포도당(g),과당(g),유당(g),맥아당(g),갈락토오스(g),수분(g),회분(g),비타민 A (RAE)(μg RAE),비타민 A (RE)(μg RE),레티놀(μg),베타카로틴(μg),비타민 D(μg),비타민 D2 (μg),비타민 D3(μg),비타민 E(mg),비타민 E_α(mg α-TE),알파 토코페롤(mg),베타 토코페롤(mg),감마 토코페롤(mg),델타 토코페롤(mg),알파 토코트리에놀(mg),베타 토코트리에놀(mg),감마 토코트리에놀(mg),델타 토코트리에놀(mg),비타민 K(μg),비타민 K1(μg),비타민 K2(μg),비타민 C(mg),티아민(mg),리보플라빈(mg),나이아신(mg),나이아신(NE)(mg),니코틴산 (mg),니코틴아마이드(mg),비타민 B6(mg),엽산(μg DFE),엽산 - 식품 엽산(μg),엽산 - 첨가 엽산(μg),비타민 B12(μg),판토텐산(mg),비오틴(μg),피리독신(mg),칼슘(mg),식물성 칼슘(mg),동물성 칼슘(mg),인(mg),나트륨(mg),염소(mg),칼륨(mg),마그네슘(mg),철(mg),식물성 철(mg),동물성 철(mg),아연(mg),구리(μg),불소(mg),망간(mg),요오드(μg),셀레늄(μg),코발트(μg),몰리브덴(μg),콜레스테롤(mg),총지방산(g),총 포화지방산 (g),총 단일불포화지방산(g),총 다가불포화지방산(g),총 필수 지방산(g),오메가3지방산(g),오메가6지방산(g),부티르산(4:0)(g),카프로산(6:0)(g),카프릴산(8:0)(g),카프르산(10:0)(g),데세노산(10:1)(g),라우르산(12:0)(g),트라이데칸산(13:0)(g),미리스트산(14:0)(g),미리스톨레산(14:1)(g),펜타데칸산(15:0)(g),팔미트산(16:0)(g),팔리톨레산(16:1)(g),헵타데칸산(17:0)(g),헵타데센산(17:1)(g),스테아르산(18:0)(g),올레산(18:1)(g),박센산(18:1(n-7))(g),리놀레산(18:2(n-6))(g),알파리놀렌산(18:3(n-3))(g),감마리놀렌산(18:3(n-6))(g),스테아리돈산(18:4(n-3))(g),아라키드산(20:0)(g),가돌레산(20:1)(g),에이코사디에노산(20:2(n-6))(g),에이코사트리엔산(20:3(n-3))(g),에이코사트리에노산(20:3(n-6))(g),에이코사테르라에노산(20:4(n-3))(g),아라키돈산(20:4(n-6))(g),에이코펜타에노산(20:5(n-3))(g),헨에이코산산(21:0)(g),베헨산(22:0)(g),에루크산(22:1)(g),도코사디엔산(22:2)(g),도코사펜타에노산(22:5(n-3))(g),도코사펜타에노산(22:5(n-6))(g),도코사헥사에노산(22:6(n-3))(g),트리코산산(23:0)(g),리그노세르산(24:0)(g),네르본산(24:1)(g),총 트랜스지방산(g),트랜스 올레산(18:1(n-9)t)(g),트랜스 리놀레산 (18:2t)(g),트랜스 리놀렌산(18:3t)(g),총 아미노산(mg),필수아미노산(mg),비필수 아미노산(mg),이소루신(mg),루신(mg),라이신(mg),메티오닌(mg),페닐알라닌(mg),트레오닌(mg),트립토판(mg),발린(mg),히스티딘(mg),아르기닌(mg),티로신(mg),시스테인(mg),알라닌(mg),아스파르트산(mg),글루탐산(mg),글리신(mg),프롤린(mg),세린(mg),타우린(mg),함황아미노산 (mg),방향족아미노산(mg),곁가지아미노산(mg)
3,4,246040,스크램블에그_HS,1010010001a,달걀: 전란: 생것,60,81.6,0.474,4.95,0,4.95,7.746,0,7.746,0,0,0,0.066,0,0.066,0,0,0,0,46.26,0.57,72.7002,72.7998,72.6,1.2,0.624,0,0.62399995,1.182,0.83940005,0.79200006,0,0.348,0,0.042,0,0,0,6.348,0,6.348,0,0.0414,0.1932,0.0216,1.4478,0,0.021599999,0.0672,33.6,33.6,0,0.708,0.9192,14.286,0.015000001,28.2,0,28.2,103.8,83.4,0,76.2,7.2,1.152,0,1.152,0.72,25.2,0,0.0186,17.922,19.746,0,2.844,181.986,4.3656,1.5486,2.0604,0.7368,0.636,0.0468,0.69,0,0,0,6.00E-04,0,6.00E-04,0,0.0168,0.0036,0.003,1.0908,0.129,0.015000001,0,0.3624,1.8162,0.0972,0.6228,0.0132,6.00E-04,0,0.0012,0.0114,0.0066,0,0.0084,0,0.051,0,0.0024,6.00E-04,0,0,0.003,0,0.03,0.0546,0.0012,0.0024,0.0198,0.0102,0.0048,0.0048,7482,3810.6,3671.4,425.4,669,603.6,243.6,385.2,334.2,85.8,450,166.8,447,315,112.2,434.4,763.2,972.6,258,271.8,535.2,9,355.8,786,1544.4
3,4,246040,스크램블에그_HS,1310010100a,우유: 보통우유,10,6.5,0.553,0.332,0,0.332,0.308,0,0.308,0,0,0,0.412,0,0,0,0.412,0,0,8.74,0.067,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079,0.0021,0.0162,0.0301,0.081,0.0233,0.0068000006,0,0.2,0.2,0,0.034,0.0295,0.225,0,11.3,0,11.3,8.4,3.6,0,14.3,1,0.005,0,0.005,0.036,0,0,0,0.608,0.496,0,0.21,0.969,0.3148,0.2169,0.0737,0.0099,0.0081,0.001,0.0088,0.0089,0.0061,0.0033,0.0072,0,0.0132,2.00E-04,0.0355,0.0024,0.0028000001,0.0948,0.0055,0.0017000001,0,0.042,0.0638,0.0015,0.0074,8.00E-04,0,0,7.00E-04,3.00E-04,1.00E-04,0,6.00E-04,0,7.00E-04,1.00E-04,0,3.00E-04,3.00E-04,1.00E-04,2.00E-04,0,0,0,2.00E-04,0,0.014300001,0.0109,0.0024,9.00E-04,303.3,138.1,165.2,12,33.3,23.2,7.2,13.5,12.9,3.1,15.8,7.3,9.8,13.6,3.5,9.6,22.4,62.8,5.5,31,16.8,0,10.7,30.2,61.1
3,4,246040,스크램블에그_HS,1410030000a,버터,5,38.05,0.0905,4.102,0,4.102,0.0295,0,0.0295,0,0,0,0.033,0,0,0,0.033,0,0,0.765,0.013,26.19585,26.2917,26.1,1.15,0,0,0,0.04,0.03715,0.0365,0,0.0019999999,0,0.0015,0,0,0,0,0,0,0,0,0.0023,0,0.00125,0,0,0,0,0,0,0.0025,0,0,0,0.8,0,0.8,0.95,0.5,0,1.45,0,0.0015,0,0.0015,0.0035,0.2,0,0,0.2095,0,0,0.0645,11.606,3.44675,2.4023,0.798,0.09195,0.0849,0.0103,0.0817,0.1129,0.0706,0.043,0.091,0,0.15915,0.0034000003,0.39975,0.03065,0.030849999,1.0175,0.0499,0.019499999,0,0.4252,0.6981,0.0144,0.07615,0.00875,0,0,0.00605,0.00245,0,0,0.00555,0,0,0,0.013850001,0.0019,0.0025,0,0.00155,0,0,0.0075499997,0,0,0.1545,0.11575,0.029800002,0.009000001,25.85,12.1,13.75,1.15,2.55,2,0.9,1.2,1.2,0.1,1.4,0.75,0.85,1.05,0.4,0.8,1.9,4.95,0.55,2.45,1.65,0,1.3,2.35,5.1
2,2,246022,시금치국_HS,0610500100a,마늘: 국내산: 생것,1,1.28,0.2642,0.0016,0.0016,0,0.0745,0.0745,0,0.038,0.016,0.023,0.0023,0,0.0023,0,0,0,0,0.648,0.0121,0,0,0,0,0,0,0,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0.0845,0.00145,0.00161,0.00498,0.00795,0.00468,3.00E-04,0,0.92,0.92,0,0,0.01084,0.0384,0.0010800001,0.12,0.12,0,1.56,0.03,0,5.31,0.24,0.0078,0.0078,0,0.0066,0.35,0,0.00251,0.0111,0.0346,0,0.1079,0,0.00148,5.50E-04,1.80E-04,7.60E-04,7.60E-04,0,7.60E-04,0,0,0,0,0,0,0,2.00E-05,0,0,4.90E-04,0,0,0,2.00E-05,1.70E-04,0,7.60E-04,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-05,0,0,0,0,0,0,1.00E-05,0,0,0,0,0,52.74,26.55,26.19,1,1.96,2.07,0.46,1.68,1.39,0.18,1.71,0.93,15.17,1.18,1.08,1.46,7.43,10.67,1.5,1.12,1.75,0,1.54,3.04,4.67
2,2,246022,시금치국_HS,1610280002b,분말조미료: 멸치,1,2.11,0.3237,0.0281,0,0.0281,0.1412,0,0.1412,0,0,0,0.045100003,0,0.045100003,0,0,0,0,0.041,0.4665,0.0016699999,0.00333,0,0.02,0,0,0,0.012,0.0047999998,0.004,0,0.008,0,0,0,0,0,0,0,0,0,0.0064,0.00458,0.01242,0.13569,0.00662,0.0058,0.00123,1.87,1.87,0,0.0153,0.05381,0.0935,1.80E-04,2.35,0,2.35,2.58,144.04,0,8.8,1.9,0.0172,0,0.0172,0.0111,0.48,0,0.00405,1.2733,0.8955,0,0.0812,0.4335,0.0199,0.00753,0.008,0.00412,0.00232,0.00205,0.00204,0,0,0,0,0,1.10E-04,1.00E-05,0.00116,0,1.10E-04,0.00476,9.80E-04,1.20E-04,0,9.30E-04,0.00598,5.40E-04,0.00175,5.70E-04,1.60E-04,0,1.50E-04,3.60E-04,1.30E-04,0,0,0,0,5.90E-04,1.00E-05,5.00E-05,3.00E-05,3.00E-05,6.00E-05,0,8.30E-04,7.00E-05,6.00E-05,1.10E-04,2.50E-04,5.00E-05,7.00E-05,1.30E-04,130.21,34.96,95.25,2.67,4.81,5.02,1.45,2.44,2.76,7.4,3.33,1.7,3.38,1.14,1.57,4.86,6.47,70.23,4.29,3.16,2.83,0.7,3.02,10.98,10.81
2,2,246022,시금치국_HS,0610960100a,시금치: 노지: 생것,45,13.05,1.98,0.1935,0.1935,0,1.8675,1.8675,0,1.44,0.225,1.215,0,0,0,0,0,0,0,40.095,0.8775,264.41235,528.825,0,3172.95,0,0,0,0.7335,0.61605,0.594,0,0.099,0,0.0405,0,0,0,202.307,202.3065,0,22.698,0.07245,0.1062,0.34965,0.5571,0.21104999,0.13859999,0,122.4,122.399994,0,0,0.6885,0,0.022499999,26.55,26.55,0,43.65,9,0,355.5,37.8,1.2285,1.2285,0,0.9045,57.6,0,0.4149,0,0.8595,0,4.284,0,0.31905,0.0405,0.0288,0.24975,0.11384999,0.0927,0.15705,0,0,0,0,0,0,0,4.50E-04,0,0,0.02655,0,0,0,0.0018,0.00495,0.023400001,0.02115,0.0927,0.1359,0,0,9.00E-04,0,0,0,0,0,0,0.0013499999,9.00E-04,0,0,0,0,0,0.008099999,0.0018,0,0,0,0,0,1434.1499,653.4,780.75,54.9,116.55,97.65,25.2,72.9,69.3,12.6,75.6,33.75,94.95,46.8,27,82.8,153,245.25,79.2,69.75,76.95,0,52.2,132.3,247.04999
2,2,246022,시금치국_HS,1610100003a,된장: 재래된장,12,17.04,0.8712,0.8268,0.8268,0,1.632,1.632,0,0.576,0.06,0.516,0.0492,0,0.0264,0.0228,0,0,0,6.984,1.6884,0.06996,0.14004,0,0.84,0,0,0,0.8952,0.0972,0.036000002,0,0.5052,0.354,0,0,0,0,1.1016,1.1016,0,0,0.05328,0.02208,0.0816,0.33876,0.06708,0.01464,0.01212,3.6,3.6,0,0.0204,0.1746,0.882,0.00396,13.68,13.68,0,24.96,618.24,0,56.76,23.04,0.39,0.39,0,0.2292,55.8,0,0.15192,0.3204,5.1456,0,25.1592,0,0.7512,0.12096,0.15636,0.4716,0.47076002,0.06864,0.40296,0,0,0,0,0,0,0,7.20E-04,0,0,0.08544,7.20E-04,9.60E-04,0,0.02652,0.14304,0.01116,0.40212,0.06864,0,0,0.0024,0.00132,4.80E-04,0,0,0,3.60E-04,0,2.40E-04,0.00348,0,0,0,0,0,0,0.0012,0,0.00228,4.80E-04,8.40E-04,9.60E-04,1303.32,562.32,741,56.16,112.08,85.08,20.16,71.52,55.08,15.48,65.64,30.24,50.88,46.2,21,83.52,151.8,228.12,65.04,70.2,75.12,0,41.16,133.2,233.88
2,2,246022,시금치국_HS,0611570300a,파: 소파(실파),3,0.48,0.096,0.003,0.003,0,0.045,0.045,0,0.0534,0,0,0,0,0,0,0,0,0,2.829,0.027,1.8,3.6,0,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0.0015,0.0024,0.012,0,0,0,0,0,0,0,0,0,0,0,2.25,2.25,0,1.17,0.06,0,8.13,0.39087,0.024,0.024,0,0.01782,0,0,0,0,0,0,0,0,0.00282,7.80E-04,1.20E-04,0.00192,9.90E-04,0,0.00192,0,0,0,0,0,0,0,3.00E-05,0,0,6.60E-04,0,0,0,9.00E-05,1.20E-04,0,9.90E-04,0,9.30E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,246022,시금치국_HS,1610050001i,고추장,3,6.51,1.29,0.072,0.072,0,0.177,0.177,0,0.126,0,0,0,0,0,0,0,0,0,1.155,0.246,6.32001,12.64,0,75.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0,0,0,0.0063,0.0075,0.081,0,0,0,0.0081,0.648,0,0,0,0.00297,0,0,1.65,1.65,0,4.35,75.3,0,12.18,0,0.057,0.057,0,0.0057,4.5,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11,246022,시금치국_HS,0610960100a,시금치: 노지: 생것,45,13.05,1.98,0.1935,0.1935,0,1.8675,1.8675,0,1.44,0.225,1.215,0,0,0,0,0,0,0,40.095,0.8775,264.41235,528.825,0,3172.95,0,0,0,0.7335,0.61605,0.59400004,0,0.099,0,0.0405,0,0,0,202.307,202.3065,0,22.698,0.07245,0.1062,0.34965,0.5571,0.21105,0.13859999,0,122.4,122.4,0,0,0.6885,0,0.0225,26.55,26.55,0,43.65,9,0,355.5,37.8,1.2285,1.2285,0,0.9045,57.6,0,0.4149,0,0.8595,0,4.284,0,0.31905,0.0405,0.0288,0.24975,0.11385,0.0927,0.15705,0,0,0,0,0,0,0,4.50E-04,0,0,0.02655,0,0,0,0.0018,0.00495,0.023400001,0.02115,0.0927,0.1359,0,0,9.00E-04,0,0,0,0,0,0,0.00135,9.00E-04,0,0,0,0,0,0.008099999,0.0018,0,0,0,0,0,1434.15,653.4,780.75,54.9,116.55,97.65,25.2,72.9,69.3,12.6,75.6,33.75,94.95,46.8,27,82.8,153,245.25,79.2,69.75,76.95,0,52.2,132.3,247.05
3,11,246022,시금치국_HS,1610100003a,된장: 재래된장,12,17.04,0.8712,0.8268,0.8268,0,1.632,1.632,0,0.576,0.06,0.516,0.0492,0,0.0264,0.0228,0,0,0,6.984,1.6884,0.06996,0.14004,0,0.84,0,0,0,0.8952,0.0972,0.036000002,0,0.5052,0.354,0,0,0,0,1.1016,1.1016,0,0,0.05328,0.02208,0.0816,0.33876,0.06708,0.01464,0.01212,3.6,3.6,0,0.0204,0.1746,0.882,0.00396,13.68,13.68,0,24.96,618.24,0,56.76,23.04,0.39,0.39,0,0.2292,55.8,0,0.15192,0.3204,5.1456,0,25.1592,0,0.7512,0.12096,0.15636,0.4716,0.47076002,0.06864,0.40296,0,0,0,0,0,0,0,7.20E-04,0,0,0.08544,7.20E-04,9.60E-04,0,0.02652,0.14304,0.01116,0.40212,0.06864,0,0,0.0024,0.00132,4.80E-04,0,0,0,3.60E-04,0,2.40E-04,0.00348,0,0,0,0,0,0,0.0012,0,0.00228,4.80E-04,8.40E-04,9.60E-04,1303.32,562.32,741,56.16,112.08,85.08,20.16,71.52,55.08,15.48,65.64,30.24,50.88,46.2,21,83.52,151.8,228.12,65.04,70.2,75.12,0,41.16,133.2,233.88
3,11,246022,시금치국_HS,0611570300a,파: 소파(실파),3,0.48,0.096,0.003,0.003,0,0.045,0.045,0,0.0534,0,0,0,0,0,0,0,0,0,2.829,0.027,1.8,3.6,0,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0.0015,0.0024,0.012,0,0,0,0,0,0,0,0,0,0,0,2.25,2.25,0,1.17,0.06,0,8.13,0.39087,0.024,0.024,0,0.01782,0,0,0,0,0,0,0,0,0.00282,7.80E-04,1.20E-04,0.00192,9.90E-04,0,0.00192,0,0,0,0,0,0,0,3.00E-05,0,0,6.60E-04,0,0,0,9.00E-05,1.20E-04,0,9.90E-04,0,9.30E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11,246022,시금치국_HS,1610050001i,고추장,3,6.51,1.29,0.072,0.072,0,0.177,0.177,0,0.126,0,0,0,0,0,0,0,0,0,1.155,0.246,6.32001,12.64,0,75.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0,0,0,0.0063,0.0075,0.081,0,0,0,0.0081,0.648,0,0,0,0.00297,0,0,1.65,1.65,0,4.35,75.3,0,12.18,0,0.057,0.057,0,0.0057,4.5,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11,246022,시금치국_HS,0610500100a,마늘: 국내산: 생것,1,1.28,0.2642,0.0016,0.0016,0,0.0745,0.0745,0,0.038,0.016,0.023,0.0023,0,0.0023,0,0,0,0,0.648,0.0121,0,0,0,0,0,0,0,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0.0845,0.00145,0.00161,0.00498,0.00795,0.00468,3.00E-04,0,0.92,0.92,0,0,0.01084,0.0384,0.0010800001,0.12,0.12,0,1.56,0.03,0,5.31,0.24,0.0078,0.0078,0,0.0066,0.35,0,0.00251,0.0111,0.0346,0,0.1079,0,0.00148,5.50E-04,1.80E-04,7.60E-04,7.60E-04,0,7.60E-04,0,0,0,0,0,0,0,2.00E-05,0,0,4.90E-04,0,0,0,2.00E-05,1.70E-04,0,7.60E-04,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-05,0,0,0,0,0,0,1.00E-05,0,0,0,0,0,52.74,26.55,26.19,1,1.96,2.07,0.46,1.68,1.39,0.18,1.71,0.93,15.17,1.18,1.08,1.46,7.43,10.67,1.5,1.12,1.75,0,1.54,3.04,4.67
3,11,246022,시금치국_HS,1610280002b,분말조미료: 멸치,1,2.11,0.3237,0.0281,0,0.0281,0.1412,0,0.1412,0,0,0,0.045100003,0,0.045100003,0,0,0,0,0.041,0.4665,0.0016699999,0.00333,0,0.02,0,0,0,0.012,0.0047999998,0.004,0,0.008,0,0,0,0,0,0,0,0,0,0.0064,0.00458,0.01242,0.13569,0.00662,0.0058,0.00123,1.87,1.87,0,0.0153,0.05381,0.0935,1.80E-04,2.35,0,2.35,2.58,144.04,0,8.8,1.9,0.0172,0,0.0172,0.0111,0.48,0,0.00405,1.2733,0.8955,0,0.0812,0.4335,0.0199,0.00753,0.008,0.00412,0.00232,0.00205,0.00204,0,0,0,0,0,1.10E-04,1.00E-05,0.00116,0,1.10E-04,0.00476,9.80E-04,1.20E-04,0,9.30E-04,0.00598,5.40E-04,0.00175,5.70E-04,1.60E-04,0,1.50E-04,3.60E-04,1.30E-04,0,0,0,0,5.90E-04,1.00E-05,5.00E-05,3.00E-05,3.00E-05,6.00E-05,0,8.30E-04,7.00E-05,6.00E-05,1.10E-04,2.50E-04,5.00E-05,7.00E-05,1.30E-04,130.21,34.96,95.25,2.67,4.81,5.02,1.45,2.44,2.76,7.4,3.33,1.7,3.38,1.14,1.57,4.86,6.47,70.23,4.29,3.16,2.83,0.7,3.02,10.98,10.81
3,11,246081,시금치죽_HS,0610960000a,시금치: 생것,50,14.5,2.43,0.195,0.195,0,1.675,1.675,0,1.55,0.3,1.25,0.2,0,0.1,0.1,0,0,0,44.8,0.895,215.1665,430.333,0,2582,0,0,0,0.55,0.4845,0.475,0,0.065,0,0.01,0,0,0,194.91,194.91,0,25.56,0.0625,0.0955,0.3535,0.5095,0.24,0.1135,0,85,85,0,0,0.4735,0,0.011,33,33,0,37.5,11.5,0,345.5,38.5,1.245,1.245,0,0.62,47.5,0,0.3135,0.52,1.05,0,3.08,0,0.2605,0.043,0.031,0.187,0.112,0.0885,0.098,0,0,0,0,0,0,0,5.00E-04,0,0,0.026,0,0,0,0.0015,0.007,0.023,0.023,0.0885,0.075,0,0,0.001,0,0,0,0,0,0,0.0015,0.001,0,0,0,0,0,0.0105,0.0015,0,0,0,0,0,1339,617,722,53,111.5,94,24,68.5,66.5,9.5,72,34,84,47.5,24.5,77,143.5,219,75.5,65,70,0,48.5,125.5,236.5
3,11,246081,시금치죽_HS,1610400001b,후추: 분말,0.1,0.306,0.056,0.0041,0.0041,0,0.0113,0.0113,0,0.02458,0,0,0,0,0,0,0,0,0,0.0151,0.0038,0.011,0.022,0,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1637,0,0,0,1.10E-04,2.20E-04,0.0011,0,0,0,3.40E-04,0.01,0,0,0,0,0,0,0.281,0.281,0,0.167,0.046,0,1.103,0,0.0195,0.0195,0,0.00142,1.1,0,0.00563,0.0082,0.0031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11,246081,시금치죽_HS,0120010500a,멥쌀: 논벼: 백미 (국내산): 일반형: 일품,45,158.85,35.325,0.045,0.045,0,2.565,2.565,0,0.432,0,0,0,0,0,0,0,0,0,6.93,0.135,0.14985,0.30015,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.009,0.405,0,0,0,0,0,0,0,0,0,0,0,2.7,2.7,0,34.65,2.25,0,41.4,0,0.63,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11,246081,시금치죽_HS,1610180001a,소금: 식염,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,335.97,0,1.35,0.24,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,11003,쌀밥,0120010500a,멥쌀: 논벼: 백미 (국내산): 일반형: 일품,90,317.7,70.65,0.09,0.09,0,5.13,5.13,0,0.864,0,0,0,0,0,0,0,0,0,13.86,0.27,0.2997,0.6003,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126,0.018,0.81,0,0,0,0,0,0,0,0,0,0,0,5.4,5.4,0,69.3,4.5,0,82.8,0,1.26,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,246070,쌈무_HS,0610571700g,쌈무: 초절임,30,4.5,0.93,0.009,0.009,0,0.162,0.162,0,0.69,0.33,0.36,0.43800002,0.027,0.23099999,0.18,0,0,0,28.5,0.399,0,0,0,0,0,0,0,0.003,9.00E-04,0,0,0,0,0.003,0,0,0,0,0,0,0.417,0.0114,0,0.0882,0.17040001,0.0855,0.0026999998,0,2.1,2.1,0,0,0,0,0.0021000002,4.8,4.8,0,3,120,0,41.4,1.5,0.048,0.048,0,0.024,1.2,0,0.0111,0,0.321,0,0.162,0,0.0096,0.0039,0.0012,0.0045,0.0045,0.0027,0.0015,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,9.00E-04,3.00E-04,6.00E-04,0.0015,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00E-04,0,0,0,0,111.6,37.8,73.8,3.6,4.8,3,0,3.9,4.5,4.8,4.2,1.5,7.5,3.3,1.2,3.9,10.5,42,8.7,0,4.2,0,1.2,12,12.6
2,6,132004,양상추샐러드,0611190100a,오이: 개량종: 생것,30,4.2,0.915,0.006,0.006,0,0.366,0.366,0,0.21,0.18,0.03,0.414,0,0.207,0.207,0,0,0,28.56,0.153,1.5249001,3.0501,0,18.3,0,0,0,0.015,0.0096,0.009,0,0.006,0,0,0,0,0,6.057,6.057,0,3.375,6.00E-04,0.0102,0.0273,0.0768,0,0.0273,0,3,3,0,0,0.1005,0.489,0.0021000002,5.4,5.4,0,11.7,0.9,0,58.8,4.2,0.06,0.06,0,0.072,6.6,0,0.1749,0.147,0.099,0,0.432,0,0.0069,0.0024,0,0.0045,0.0045,0.0021,0.0024,0,0,0,0,0,0,0,0,0,0,0.0024,0,0,0,0,0,0,0.0024,0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.8,64.2,135.6,6.6,11.1,4.5,2.4,6.6,8.1,3,7.8,3.3,10.8,5.1,1.8,8.4,13.5,85.8,7.2,3.6,10.2,0,4.2,14.7,25.5
2,6,132004,양상추샐러드,0610851400a,상추: 양상추,30,5.4,1.38,0,0,0,0.18,0.18,0,0.45,0.18,0.27,0,0,0,0,0,0,0,28.35,0.09,1.95,3.9,0,23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0.006,0.09,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5,0,5.1,0.6,0,53.7,0,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,132004,양상추샐러드,1610130001i,마요네즈,13,85.28,0.299,9.789,0,9.789,0.247,0,0.247,0,0,0,0.195,0,0,0,0,0,0,3.081,0.156,2.535,2.6,2.47,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,5.486,0,0,0,0.0026,0.0039,0.013,0,0,0,0.0052,0.806,0,0,0.0338,0.0286,0.026,0,2.73,0,2.73,4.29,71.63,0,2.73,0,0.104,0,0.104,0.0208,2.6,0.00117,0,0,0.221,0,0,7.8,9.38119,1.43819,2.06466,5.87847,5.3027,0.63531,5.24316,0,0,0,0,0,0,0,0.00884,0,0,0.94406,0.00884,0,0,0.4147,2.03814,0,4.66739,0.63531,0.57577,0,0.03523,0.01768,0,0,0,0,0,0,0,0.03523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
